run,baseline_elim,baseline_notelim,pressure_elim,pressure_notelim
0001,8571734,25070086,10760149,22883007
0002,8573256,25068640,10717662,22925634
0003,8571688,25070121,10801223,22842007
0004,8572599,25068931,10770224,22872565
0005,8571792,25069910,10801964,22842120
0006,8571666,25070170,10770650,22872951
0007,8571851,25070030,10737233,22905926
0008,8571335,25070066,10794365,22849063
0009,8571347,25070112,10802526,22840562
0010,8571531,25070083,10735028,22907919
0011,8571504,25070082,10804141,22838584
0012,9951476,23700988,10792165,22850812
0013,8571411,25070226,10820684,22823200
0014,8571537,25070080,10760513,22883104
0015,8571610,25070034,10795199,22847422
0016,8571772,25070078,10751057,22892412
0017,8571472,25070096,10797848,22845378
0018,8571359,25069992,10793397,22850104
0019,8571120,25070209,10718095,22925566
0020,8571750,25070190,10742462,22901150
0021,8571502,25070090,10783289,22860431
0022,8574531,25068100,10736510,22907225
0023,8571816,25069948,10812519,22831202
0024,8574432,25068022,10817418,22826221
0025,8571530,25070064,10756829,22886685
0026,8571665,25070130,10722963,22920130
0027,8574799,25067640,10752664,22890276
0028,8571387,25070131,10810018,22833047
0029,8576241,25066442,10758742,22884724
0030,8571395,25070021,10766464,22876964
0031,8571453,25070111,10746904,22896188
0032,8571373,25069967,10728517,22914912
0033,8571632,25070032,10780308,22862983
0034,8571397,25070026,10771118,22872014
0035,8571688,25070082,10806357,22837160
0036,8571774,25070011,10800026,22843580
0037,8571366,25070060,10793335,22850523
0038,8571409,25070123,10753293,22889086
0039,8571461,25070062,10744296,22899441
0040,8571538,25070144,10762061,22880925
0041,8571674,25070110,10782731,22860749
0042,8571574,25069874,10776418,22866138
0043,8571363,25070092,10791304,22851656
0044,8571690,25070000,10748029,22895195
0045,8571341,25070133,10763522,22879783
0046,8571807,25070086,10708531,22934840
0047,8571482,25070119,10758980,22884513
0048,8571929,25070021,10778415,22864542
0049,8571815,25069968,10737342,22905407
0050,8571731,25070070,10720885,22922120
0051,8571142,25070061,10744844,22898974
0052,8571555,25069918,10733241,22910453
0053,8571201,25070062,10776207,22867248
0054,8571367,25069953,10727027,22916559
0055,8571262,25070023,10730432,22913174
0056,8571318,25069991,10749846,22893719
0057,8575724,25067030,10726433,22916802
0058,8571719,25070005,10789824,22853143
0059,8571381,25070103,10768194,22875444
0060,8571479,25070144,10784538,22858698
0061,8571738,25069947,10770846,22872404
0062,8571585,25070128,10793660,22849779
0063,8571862,25069957,10783499,22859581
0064,8586516,25055121,10783894,22859069
0065,8585984,25055950,10703848,22939854
0066,8583954,25057677,10754993,22888367
0067,8583040,25058886,10740712,22902052
0068,8586080,25055755,10777427,22865961
0069,8583383,25058335,10730862,22912504
0070,8571573,25070098,10819173,22823944
0071,8593062,25049180,10742580,22900716
0072,8572701,25069161,10736283,22906987
0073,8571514,25070038,10795635,22847504
0074,8571443,25070050,10762843,22880755
0075,8571397,25070040,10725264,22918030
0076,8584964,25056234,10760280,22882950
0077,8571626,25070087,10732920,22910832
0078,8571427,25070036,10800902,22842724
0079,8571623,25070192,10761389,22882493
0080,8571815,25069969,10737728,22905367
0081,8571273,25070217,10771940,22871253
0082,8571484,25070058,10755477,22887499
0083,8580099,25061989,10794665,22848260
0084,8582864,25059082,10776184,22867844
0085,8571392,25070042,10808216,22835176
0086,8571203,25070196,10801821,22842040
0087,8571595,25069949,10778579,22865174
0088,8578667,25062932,10793897,22849256
0089,8571584,25070253,10816243,22827579
0090,8571680,25070007,10771688,22871598
0091,8571274,25069948,10759268,22884072
0092,8571559,25070091,10788922,22854495
0093,8571426,25070173,10741487,22901991
0094,8571718,25069968,10731145,22912205
0095,8571566,25069943,10738770,22903966
0096,8571247,25070148,10784535,22858740
0097,8570956,25070121,10790507,22852738
0098,8571673,25070240,10727676,22915683
0099,8571254,25070029,10761470,22881448
0100,8571610,25070249,10764163,22878956
0101,8571171,25070144,10742979,22900361
0102,8571614,25070162,10782061,22861192
0103,8570954,25070077,10791777,22851578
0104,8571650,25070140,10753994,22889474
0105,8571302,25070149,10794776,22848716
0106,8571138,25070094,10805293,22838199
0107,8571418,25070055,10800065,22843093
0108,8571109,25070046,10781275,22862368
0109,8571644,25070110,10777392,22865747
0110,8571561,25070042,10737724,22905651
0111,8571423,25070028,10775664,22867647
0112,8571623,25070023,10788314,22854800
0113,8572004,25070156,10755900,22887735
0114,8571504,25070037,10794193,22849160
0115,8571069,25070173,10739465,22904185
0116,8571727,25070069,10733164,22910496
0117,8571607,25070175,10784775,22858573
0118,8571744,25070065,10764173,22879137
0119,8571252,25070005,10728506,22915070
0120,8571663,25070021,10741362,22902684
0121,8571334,25070173,10766942,22876938
0122,8571731,25070034,10819710,22823811
0123,8571698,25070055,10733604,22909948
0124,8571310,25070073,10801059,22841844
0125,8571418,25070143,10763015,22880221
0126,8571370,25070131,10759019,22884369
0127,8571611,25070089,10799117,22843881
0128,8571153,25069940,10747394,22895894
0129,8571637,25070030,10779648,22863856
0130,8571329,25070070,10761183,22882469
0131,8571295,25070235,10798893,22844524
0132,8571589,25070163,10804355,22838650
0133,8571345,25070182,10842373,22800695
0134,8571391,25070126,10806465,22837641
0135,8571920,25070015,10759740,22883232
0136,8571520,25070086,10739989,22903419
0137,8571808,25069887,10806400,22836835
0138,8571304,25070041,10738297,22905179
0139,8571729,25069990,10785818,22857720
0140,8571190,25070048,10756050,22887470
0141,8570981,25070209,10770027,22873041
0142,8571642,25069998,10785287,22857490
0143,8571562,25070108,10749129,22894527
0144,8571729,25069921,10754191,22889285
0145,8571535,25070073,10804327,22838773
0146,8571279,25070049,10753612,22889265
0147,8571388,25070064,10804437,22838534
0148,8571347,25070000,10786188,22856740
0149,8571383,25070031,10805256,22837706
0150,8571505,25069967,10798999,22844433
0151,8571303,25069902,10766564,22877025
0152,8571858,25070042,10792688,22850574
0153,8571314,25070156,10714620,22928729
0154,8571835,25069946,10738850,22904351
0155,8571561,25070112,10757548,22886237
0156,8571633,25070098,10789991,22853785
0157,8571434,25069910,10787760,22854794
0158,8571233,25070195,10750794,22892369
0159,8571998,25070026,10766307,22877392
0160,8571381,25069928,10739129,22904560
0161,8571480,25070018,10772925,22870478
0162,8571587,25069943,10798464,22844345
0163,8571736,25070070,10753384,22890159
0164,8571345,25069935,10742508,22900668
0165,8571443,25070069,10747738,22895800
0166,8571755,25070149,10750191,22892918
0167,8571493,25069953,10800159,22843682
0168,8571336,25070083,10742951,22900620
0169,8571545,25069989,10782260,22860790
0170,8571370,25070106,10739758,22904374
0171,8571536,25070075,10798115,22844989
0172,8571589,25070188,10793763,22849536
0173,8571389,25070294,10788387,22855088
0174,8571788,25070056,10770342,22873203
0175,8570934,25070244,10758290,22884604
0176,8571560,25070299,10755925,22888139
0177,8571190,25070131,10768094,22874718
0178,8571797,25070048,10760869,22882629
0179,8571420,25070085,10717306,22925933
0180,8581704,25059830,10798810,22844517
0181,8571525,25070083,10782568,22860316
0182,8571098,25070138,10777352,22865029
0183,8571698,25069853,10731078,22911890
0184,8571429,25070235,10765450,22877770
0185,8571482,25070152,10724591,22918945
0186,8571707,25070052,10792776,22851338
0187,8571280,25070018,10786352,22856163
0188,8571353,25070046,10822880,22820062
0189,8571922,25070122,10715410,22928452
0190,8571969,25069990,10761747,22881655
0191,8571449,25070063,10764434,22878979
0192,8571665,25070200,10789324,22853956
0193,8571016,25070132,10783281,22859975
0194,8571387,25070069,10801970,22841730
0195,8571807,25070264,10730453,22912370
0196,8571684,25070105,10779196,22864147
0197,8571454,25070136,10813949,22829701
0198,8571352,25070101,10787791,22855710
0199,8571521,25070066,10771463,22871806
0200,8571519,25070343,10802024,22841514
0201,8571729,25070014,10803998,22839377
0202,8571536,25070191,10793846,22849412
0203,8571681,25070139,10758564,22884916
0204,8571501,25070022,10741397,22902552
0205,8571688,25070101,10806718,22836282
0206,8571447,25070134,10754932,22887802
0207,8571532,25070092,10793431,22849519
0208,8571640,25070249,10804810,22838026
0209,8571414,25070131,10761338,22882093
0210,8571774,25070145,10775139,22868154
0211,8571661,25069997,10791792,22851353
0212,8571836,25070046,10786719,22856587
0213,8571886,25069891,10729457,22914086
0214,8571447,25070053,10792815,22850106
0215,8571792,25069951,10788536,22855329
0216,8571120,25070158,10741101,22901859
0217,8571522,25069968,10761449,22882130
0218,8571442,25070130,10782268,22861220
0219,8571670,25069932,10795654,22848126
0220,8571372,25070056,10767306,22876053
0221,8571201,25069993,10733533,22909702
0222,8571514,25069953,10770193,22873786
0223,8571360,25070219,10788205,22855458
0224,8571152,25070262,10788279,22855035
0225,8571972,25070178,10753086,22891046
0226,8571470,25070136,10801768,22841495
0227,8571495,25069992,10771242,22871962
0228,8571540,25070007,10768060,22875233
0229,8571801,25070163,10822523,22820312
0230,8571408,25069991,10791772,22851707
0231,8571256,25070149,10760672,22882810
0232,8571371,25070297,10751060,22892671
0233,8571148,25070093,10731118,22912573
0234,8571486,25070028,10801440,22842200
0235,8571385,25070164,10770020,22873839
0236,8571234,25070029,10751290,22892711
0237,8571726,25069976,10760439,22883017
0238,8571146,25070058,10791742,22851419
0239,8571609,25070089,10799926,22843004
0240,8571540,25070115,10785617,22858139
0241,8572393,25071259,10768179,22875107
0242,8571733,25070027,10710755,22932359
0243,8571673,25070085,10772311,22870780
0244,8571930,25070086,10787119,22855713
0245,8571948,25069936,10749130,22894402
0246,8573353,25067989,10754017,22889534
0247,8571665,25070008,10764809,22878505
0248,8571736,25069986,10759872,22883370
0249,8571781,25070022,10802575,22840746
0250,8571435,25069954,10723690,22920261
0251,8571401,25070091,10718248,22925418
0252,8571284,25070100,10790845,22852522
0253,8571494,25069905,10755548,22887288
0254,8571390,25070177,10798628,22844783
0255,8571559,25070022,10759461,22883994
0256,8571114,25069991,10793150,22850007
0257,8571679,25069979,10795279,22848036
0258,8571608,25070210,10754587,22888580
0259,8571356,25069971,10810938,22832324
0260,8571540,25070216,10778241,22864999
0261,8571266,25070128,10764067,22879390
0262,8571489,25070230,10799037,22844630
0263,8571178,25070097,10754126,22889616
0264,8571307,25069971,10795682,22847735
0265,8571393,25070094,10754496,22888993
0266,8571933,25070032,10783486,22860074
0267,8571568,25070160,10752891,22890531
0268,8571354,25070142,10739379,22904280
0269,8571465,25070019,10793706,22850052
0270,8571506,25069917,10755153,22888144
0271,8571319,25070072,10739889,22903306
0272,8571517,25070156,10790769,22852654
0273,8571670,25070115,10742412,22900859
0274,8571474,25070037,10723269,22920471
0275,8571454,25069985,10735913,22907440
0276,8571629,25070050,10790542,22852801
0277,8571164,25070144,10762952,22880521
0278,8571845,25069968,10736506,22906934
0279,8571321,25070061,10738468,22905072
0280,8571461,25069989,10735893,22907608
0281,8572087,25069954,10780907,22862017
0282,8571896,25070050,10717043,22926806
0283,8571543,25069994,10741439,22902216
0284,8571787,25070134,10781814,22861733
0285,8571770,25069906,10749992,22893628
0286,8571512,25070102,10790105,22853460
0287,8571420,25070066,10735434,22908313
0288,8571542,25069966,10729468,22914252
0289,8571657,25070250,10750662,22892878
0290,8571704,25070055,10746486,22897140
0291,8571573,25070108,10769574,22873530
0292,8571595,25070024,10705471,22938212
0293,8571334,25070060,10719807,22923520
0294,8571838,25070031,10767722,22875769
0295,8571907,25069939,10738566,22904873
0296,8571076,25070159,10775953,22867351
0297,8571155,25070054,10729268,22914583
0298,8571471,25070080,10727080,22916477
0299,8571785,25069957,10733851,22910023
0300,8571654,25070043,10736411,22906894
0301,8571972,25070041,10788614,22854630
0302,8571437,25069971,10730225,22913754
0303,8571795,25069866,10736020,22907364
0304,8571431,25070112,10749937,22893852
0305,8571663,25070062,10723422,22919947
0306,8571551,25070292,10780550,22862676
0307,8571793,25069823,10727949,22915601
0308,8571539,25069966,10744546,22899089
0309,8571946,25069909,10752965,22890109
0310,8571359,25070120,10750013,22893435
0311,8571693,25070040,10784368,22858927
0312,8571661,25069981,10732566,22910716
0313,8571813,25069981,10742892,22900745
0314,8571525,25069976,10738369,22905275
0315,8571748,25070045,10743560,22900255
0316,8571458,25069943,10805046,22838049
0317,8571580,25070069,10748893,22894833
0318,8571590,25070071,10730287,22913157
0319,8572024,25070089,10737614,22905988
0320,8571635,25070161,10728487,22915749
0321,8580804,25061362,10788677,22854699
0322,8571631,25069901,10762819,22880681
0323,8581385,25060783,10762306,22881338
0324,8571397,25070057,10725850,22917961
0325,8580852,25061147,10714875,22928571
0326,8580627,25061321,10790367,22852844
0327,8580370,25061693,10716113,22927472
0328,8571790,25070096,10723615,22919054
0329,8571392,25070090,10795125,22848229
0330,8571631,25069984,10753500,22890095
0331,8571781,25069994,10803896,22839249
0332,8571692,25069901,10752450,22890658
0333,8571700,25069963,10730236,22913347
0334,8571584,25070072,10741351,22902458
0335,8571377,25070069,10774111,22869393
0336,8571619,25070048,10741220,22902329
0337,8571685,25070019,10753230,22890471
0338,8571517,25070045,10784011,22859708
0339,8571411,25070071,10722051,22921937
0340,8571457,25070200,10726360,22916693
0341,8571766,25070046,10725798,22917603
0342,8571889,25069998,10741400,22902207
0343,8571599,25070123,10778733,22864323
0344,8571404,25069996,10720959,22922449
0345,8571729,25069998,10713802,22930082
0346,8571251,25070064,10718069,22925196
0347,8571445,25070155,10742015,22901096
0348,8571493,25070157,10822368,22820941
0349,8571545,25070047,10720045,22923599
0350,8571847,25069917,10723347,22920393
0351,8571251,25070003,10720758,22922145
0352,8571460,25069920,10730532,22913077
0353,8571631,25070019,10788352,22855323
0354,8571619,25070256,10707198,22936303
0355,8571477,25069982,10733504,22910300
0356,8571595,25069998,10730203,22913404
0357,8572068,25069818,10733850,22909214
0358,8571392,25070071,10778007,22865472
0359,8571213,25070066,10750927,22892485
0360,8571520,25070010,10724006,22919566
0361,8571660,25070092,10765942,22877069
0362,8571556,25070097,10751684,22891739
0363,8571709,25070063,10796570,22846495
0364,8571650,25070105,10771317,22872066
0365,8582819,25059146,10730232,22913316
0366,8581324,25060934,10759844,22883128
0367,8571238,25069962,10759200,22883923
0368,8571489,25070108,10790364,22852870
0369,8571226,25070003,10782224,22861267
0370,8571605,25070075,10743951,22899241
0371,8571447,25070213,10782978,22860127
0372,8571045,25070195,10759417,22884043
0373,8571550,25070156,10807812,22835629
0374,8571216,25070003,10706871,22936480
0375,8571129,25070011,10782807,22860440
0376,8571693,25070077,10755249,22888753
0377,8571111,25070036,10765831,22878022
0378,8571254,25070060,10815188,22828457
0379,8571646,25070114,10797645,22845861
0380,8571372,25070044,10786555,22856987
0381,8571504,25070076,10764518,22879208
0382,8571726,25070166,10778179,22865257
0383,8571420,25070122,10795686,22847531
0384,8571130,25070167,10753449,22889608
0385,8571570,25070065,10787125,22856647
0386,8571714,25069989,10805771,22837109
0387,8571699,25070077,10768834,22874810
0388,8571593,25070033,10801988,22840896
0389,8571750,25070147,10773089,22870810
0390,8571831,25070015,10762835,22880488
0391,8571404,25069979,10761408,22882229
0392,8571353,25070077,10761400,22882218
0393,8571543,25070174,10793882,22849331
0394,8571242,25070199,10766909,22875763
0395,8571549,25070128,10798903,22844902
0396,8571340,25070208,10726244,22917063
0397,8571635,25069918,10770710,22872796
0398,8571372,25070097,10778692,22864878
0399,8571257,25070113,10750346,22893372
0400,8571389,25070160,10794434,22848856
0401,8571740,25070034,10737103,22906642
0402,8571440,25070076,10768325,22875287
0403,8571407,25070098,10802177,22840710
0404,8571769,25070183,10755470,22887415
0405,8571197,25070057,10734528,22908568
0406,8571553,25070085,10731656,22911692
0407,8571407,25070154,10808321,22834914
0408,8571575,25070158,10790051,22853388
0409,8571530,25069958,10750189,22892810
0410,8571254,25070108,10776353,22867512
0411,8571368,25070122,10758635,22884702
0412,8571462,25070121,10834731,22809046
0413,8571631,25070057,10804243,22838939
0414,8571683,25070174,10763973,22879528
0415,8571386,25069904,10749036,22894818
0416,8571589,25070169,10748821,22894628
0417,8571631,25070003,10769937,22873318
0418,8571820,25069953,10790452,22852887
0419,8571297,25070114,10748717,22895036
0420,8571364,25070250,10760175,22883237
0421,8571251,25070078,10753283,22890642
0422,8571455,25069940,10720112,22923395
0423,8571649,25070004,10801463,22841687
0424,8585577,25056937,10750484,22893217
0425,8571372,25069972,10786913,22856500
0426,8571564,25069871,10744526,22898906
0427,8571484,25070112,10747773,22895311
0428,8571596,25070065,10792075,22850992
0429,8571707,25070115,10739097,22904202
0430,8571379,25070033,10718967,22924264
0431,8571652,25070155,10743962,22899527
0432,8571488,25070045,10737682,22906067
0433,8571837,25070100,10801890,22840949
0434,8572013,25069835,10798901,22844590
0435,8571804,25070051,10792600,22850274
0436,8571301,25070108,10748786,22895155
0437,8571919,25070067,10804979,22838278
0438,8571673,25069900,10789026,22853643
0439,8571661,25069987,10746533,22897207
0440,8571565,25070098,10739604,22903944
0441,8571768,25069949,10730225,22912985
0442,8571509,25070071,10783940,22859500
0443,8571449,25070124,10787825,22855025
0444,8571824,25069914,10797710,22845491
0445,8571535,25070080,10763139,22879988
0446,8571488,25070155,10786714,22856666
0447,8571701,25070177,10752996,22890761
0448,8571712,25070067,10798155,22845102
0449,8571280,25070014,10762420,22881441
0450,8571338,25070218,10785834,22857235
0451,8571279,25070057,10779774,22863576
0452,8571589,25070063,10779736,22863670
0453,8571334,25070129,10812335,22831443
0454,8571513,25070184,10783009,22860380
0455,8571680,25070131,10759475,22884178
0456,8571710,25070081,10791248,22851845
0457,8571714,25070230,10794544,22849088
0458,8571670,25070149,10789163,22853557
0459,8571888,25070092,10794706,22848454
0460,8571380,25070219,10745804,22897684
0461,8571559,25069993,10749384,22893310
0462,8571701,25070117,10797804,22845629
0463,8571318,25070068,10791674,22851547
0464,8571548,25070152,10757720,22885569
0465,8571499,25069968,10765694,22877391
0466,8571445,25070191,10794323,22849520
0467,8571826,25069940,10770054,22873390
0468,8571610,25070062,10790704,22852557
0469,8571543,25069958,10808534,22834858
0470,8571506,25070196,10782903,22860128
0471,8571482,25070099,10788429,22855260
0472,8571275,25069984,10768262,22874604
0473,8571585,25070135,10773442,22870073
0474,8571416,25070063,10724241,22919221
0475,8571652,25070162,10734755,22908452
0476,8571236,25070116,10752751,22890605
0477,8571687,25070000,10715282,22928632
0478,8571723,25069943,10782605,22860343
0479,8571767,25070179,10747287,22896584
0480,8571614,25070153,10763154,22879923
0481,8571608,25069995,10789120,22854192
0482,8571763,25069967,10719585,22924335
0483,8571540,25069926,10770589,22872791
0484,8571451,25070191,10732367,22910887
0485,8571532,25070120,10795618,22847767
0486,8571606,25070024,10729888,22913526
0487,8571744,25069978,10741287,22902081
0488,8571617,25070015,10775595,22867375
0489,8571486,25069879,10746609,22896861
0490,8571428,25070123,10778972,22864178
0491,8571562,25070275,10744985,22898657
0492,8571167,25070097,10738079,22905517
0493,8571350,25069972,10786383,22857037
0494,8571565,25070076,10726297,22917712
0495,8571256,25070016,10785321,22858127
0496,8571664,25070058,10737383,22906344
0497,8571332,25070029,10786493,22856903
0498,8571656,25069980,10774221,22869272
0499,8571461,25070156,10718213,22925209
0500,8571336,25070011,10779012,22864304
0501,8574091,25067654,10770624,22872637
0502,8571618,25070090,10787924,22856089
0503,8571480,25070043,10808069,22835687
0504,8571405,25070070,10750883,22892001
0505,8571236,25070061,10790855,22852481
0506,8571460,25070228,10808445,22835251
0507,8571484,25070044,10814466,22828913
0508,8571408,25070033,10815097,22828059
0509,8571707,25070100,10767532,22876012
0510,8582489,25059554,10775441,22868158
0511,8579899,25062152,10796443,22847163
0512,8571290,25070013,10779370,22864270
0513,8571846,25070010,10809558,22833432
0514,8571532,25070102,10758409,22884718
0515,8571703,25070155,10790355,22853166
0516,8571534,25070079,10798060,22845060
0517,8571500,25069987,10741931,22901206
0518,8571643,25070107,10797296,22845852
0519,8571574,25070038,10781360,22862016
0520,8571684,25070007,10792007,22851087
0521,8571531,25070145,10794165,22849474
0522,8578519,25063349,10743784,22899708
0523,8571629,25069998,10778731,22865030
0524,8571524,25070059,10807225,22836528
0525,8571564,25069966,10722625,22920922
0526,8571817,25070172,10737565,22905220
0527,8571410,25070053,10764247,22878992
0528,8571357,25070017,10783946,22858826
0529,8571420,25070036,10804593,22838817
0530,8571416,25070113,10785430,22858341
0531,8571401,25070131,10762940,22880622
0532,8571234,25070069,10785333,22857797
0533,8571509,25070080,10795988,22847672
0534,8571346,25070079,10771049,22872340
0535,8571566,25070168,10797022,22845796
0536,8571181,25070225,10761939,22881063
0537,8571189,25070095,10754244,22889454
0538,8571754,25070032,10784469,22858307
0539,8571422,25070050,10751116,22892871
0540,8571632,25070268,10774526,22868768
0541,8571317,25070059,10790475,22852300
0542,8571837,25070003,10815514,22827879
0543,8571517,25070147,10784355,22858482
0544,8571384,25070220,10804357,22838910
0545,8571572,25070170,10737229,22906364
0546,8571903,25070087,10733150,22909724
0547,8571451,25070049,10776788,22866350
0548,8571550,25069955,10793736,22849527
0549,8571719,25069921,10713337,22930133
0550,8571408,25070056,10786684,22856910
0551,8571613,25069927,10763117,22880186
0552,8571151,25070237,10730071,22913259
0553,8571500,25070151,10798491,22844293
0554,8571527,25070027,10732329,22911278
0555,8571330,25070105,10763591,22880157
0556,8571500,25070152,10784649,22858378
0557,8571345,25070102,10742454,22900728
0558,8571754,25069976,10783140,22860343
0559,8571522,25070137,10780013,22862852
0560,8571434,25069983,10803369,22839942
0561,8571333,25070020,10795618,22847504
0562,8574699,25067665,10764205,22879503
0563,8571419,25070057,10803623,22839461
0564,8571600,25070150,10817293,22825731
0565,8571687,25070147,10753588,22889798
0566,8571227,25070079,10733669,22909782
0567,8571136,25070078,10794243,22848794
0568,8571138,25069997,10810268,22832495
0569,8571414,25070069,10748952,22894306
0570,8571361,25069996,10762855,22880550
0571,8571592,25070090,10722951,22920692
0572,8571473,25070046,10776802,22866974
0573,8571553,25070011,10790333,22852480
0574,8571893,25070031,10737303,22906181
0575,8571561,25070079,10802252,22841356
0576,8571196,25070206,10766485,22876597
0577,8571343,25070021,10757170,22885794
0578,8571626,25069982,10782242,22861005
0579,8571741,25069953,10787377,22856103
0580,8571223,25070070,10778978,22864627
0581,8571849,25070035,10726602,22916836
0582,8571472,25070037,10744570,22898968
0583,8571745,25070087,10730751,22912056
0584,8571240,25069912,10760894,22882269
0585,8571200,25070181,10790223,22853001
0586,8571580,25070008,10784912,22858640
0587,8571377,25070035,10766694,22876677
0588,8571451,25070017,10754892,22888343
0589,8571276,25070145,10761419,22881766
0590,8571665,25070029,10784353,22858878
0591,8571746,25070036,10723502,22919707
0592,8571913,25070034,10782355,22860939
0593,8571483,25070269,10729576,22913618
0594,8571551,25070061,10714065,22929345
0595,8571741,25070065,10794901,22848378
0596,8571640,25070046,10736198,22907137
0597,8571880,25069852,10739299,22904247
0598,8571322,25070216,10725233,22917962
0599,8571364,25070140,10822935,22820859
0600,8571560,25069981,10783019,22859917
0601,8571691,25070088,10712190,22931415
0602,8580479,25061451,10735102,22908306
0603,8580407,25061608,10743241,22900209
0604,8571474,25070134,10780492,22862940
0605,8579726,25062168,10809809,22833336
0606,8580833,25061132,10785023,22857773
0607,8571447,25070250,10798751,22844514
0608,8571436,25070066,10744093,22899360
0609,8571477,25070076,10773216,22870394
0610,8571550,25069985,10807707,22835516
0611,8571284,25070116,10745495,22897368
0612,8571100,25070079,10807346,22835798
0613,8571750,25070037,10758168,22886077
0614,8571205,25070221,10746203,22897345
0615,8571695,25070038,10791433,22851164
0616,8571664,25070194,10772165,22871293
0617,8582627,25059062,10773198,22870222
0618,8580430,25061350,10796914,22846440
0619,8571521,25070142,10809211,22834708
0620,8575039,25067342,10782537,22860336
0621,8571174,25070232,10788845,22854383
0622,8571643,25070001,10741150,22902276
0623,8571429,25070092,10750640,22892953
0624,8571295,25070164,10745446,22897757
0625,8571594,25070051,10797687,22845709
0626,8571466,25070113,10762095,22881317
0627,8579576,25063033,10786762,22856728
0628,8571445,25070059,10766165,22877082
0629,8571466,25070144,10773453,22869979
0630,8571479,25070022,10801619,22841363
0631,8571599,25070139,10820729,22822974
0632,8571461,25070205,10807291,22836318
0633,8571452,25070149,10810575,22832377
0634,8576196,25066039,10783105,22859611
0635,8571617,25070022,10794341,22848884
0636,8571775,25070052,10777741,22865575
0637,8571949,25070048,10764079,22878719
0638,8571243,25069906,10734296,22909149
0639,8571320,25070157,10743359,22900067
0640,8571527,25069911,10792331,22850736
0641,8571651,25070036,10767545,22875740
0642,8571354,25070032,10789922,22853515
0643,8571448,25070150,10741235,22902024
0644,8571300,25070074,10740522,22902757
0645,8571387,25070109,10754892,22888661
0646,8571727,25070162,10801091,22842535
0647,8571273,25070161,10800065,22843094
0648,8571437,25070078,10731017,22912268
0649,8571643,25070177,10767937,22875547
0650,8571872,25069952,10735251,22907411
0651,8571471,25070154,10751461,22892473
0652,8571389,25070087,10784728,22858102
0653,8571475,25070089,10730112,22913071
0654,8571341,25070109,10742173,22900567
0655,8571223,25070086,10730962,22912839
0656,8571256,25070044,10731410,22911772
0657,8587319,25055950,10781918,22861276
0658,8576764,25065845,10782798,22860897
0659,8571244,25070111,10747094,22896525
0660,8571531,25070104,10753157,22890319
0661,8571555,25069958,10737731,22906046
0662,8571710,25069926,10807710,22835311
0663,8571584,25070138,10771699,22870713
0664,8571227,25070150,10772875,22870923
0665,8571608,25069942,10751311,22892333
0666,8571432,25070016,10761155,22881910
0667,8571664,25070119,10788579,22854579
0668,8571408,25070107,10750571,22892827
0669,8571549,25070149,10776091,22867529
0670,8571565,25070223,10729045,22914209
0671,8571393,25070127,10732223,22910847
0672,8571248,25069958,10814944,22828192
0673,8571770,25069938,10739736,22903641
0674,8578670,25064185,10751445,22891897
0675,8571903,25070094,10795591,22848016
0676,8571525,25070068,10794478,22849064
0677,8571411,25070150,10781253,22861335
0678,8571395,25070226,10776212,22867414
0679,8571564,25070037,10773514,22869988
0680,8571164,25070105,10797949,22845433
0681,8571537,25070111,10768634,22874026
0682,8571352,25070036,10812075,22830703
0683,8571289,25070275,10721861,22921378
0684,8571297,25069965,10782703,22860410
0685,8571596,25070096,10749383,22893238
0686,8571467,25070098,10761428,22881590
0687,8571350,25070231,10790338,22853084
0688,8584719,25058051,10778726,22864934
0689,8571414,25070216,10791347,22851806
0690,8571776,25070113,10751578,22891571
0691,8571327,25070005,10771347,22872020
0692,8571906,25070134,10803130,22839913
0693,8571629,25070136,10799178,22843238
0694,8571546,25070137,10805026,22838047
0695,8573255,25068599,10765579,22877714
0696,8571587,25069922,10791044,22852688
0697,8571548,25070053,10810219,22832781
0698,8571223,25070072,10792325,22850953
0699,8571165,25069996,10777022,22866003
0700,8571408,25070061,10768832,22874684
0701,8571319,25070033,10784668,22858620
0702,8571365,25070071,10729967,22913316
0703,8571455,25070012,10736043,22906925
0704,8571706,25070040,10797180,22846264
0705,8571414,25070177,10798168,22845083
0706,8571530,25070006,10773550,22869681
0707,8571483,25070263,10755941,22887349
0708,8571814,25069953,10754781,22888550
0709,8580308,25061935,10801243,22842009
0710,8571409,25070082,10745497,22898561
0711,8571416,25070053,10773187,22869968
0712,8571586,25070178,10756169,22887155
0713,8571464,25070221,10788202,22855489
0714,8571196,25070188,10781898,22861030
0715,8571833,25070066,10780705,22862833
0716,8575376,25067480,10775164,22868497
0717,8571573,25070059,10776036,22867155
0718,8571558,25070041,10801944,22841408
0719,8571363,25069941,10789883,22853488
0720,8570954,25070047,10727893,22915338
0721,8571562,25070027,10754682,22889040
0722,8571642,25070119,10760824,22883262
0723,8580801,25061709,10781058,22862481
0724,8571401,25070031,10789693,22853580
0725,8571567,25070141,10801359,22841761
0726,8577486,25065374,10727412,22916408
0727,8571601,25070003,10737527,22906021
0728,8571688,25070088,10732286,22911583
0729,8571647,25070254,10789240,22854342
0730,8571452,25070032,10741857,22901413
0731,8571673,25069910,10745045,22898417
0732,8571532,25070030,10729660,22913938
0733,8571814,25069971,10737499,22905576
0734,8571478,25070062,10790834,22852162
0735,8571608,25069930,10734332,22909086
