sample_idx,latency
0,1372
1,688
2,692
3,688
4,704
5,728
6,684
7,696
8,684
9,684
10,708
11,688
12,700
13,668
14,724
15,672
16,692
17,696
18,704
19,712
20,700
21,712
22,688
23,708
24,692
25,648
26,692
27,708
28,704
29,712
30,712
31,696
32,676
33,704
34,708
35,704
36,728
37,664
38,688
39,704
40,684
41,708
42,692
43,676
44,716
45,688
46,656
47,688
48,696
49,700
50,704
51,704
52,696
53,712
54,712
55,700
56,700
57,680
58,664
59,692
60,712
61,696
62,692
63,700
64,712
65,664
66,652
67,680
68,700
69,704
70,716
71,708
72,692
73,700
74,720
75,708
76,700
77,708
78,688
79,668
80,708
81,684
82,712
83,696
84,680
85,708
86,684
87,604
88,612
89,708
90,708
91,704
92,696
93,708
94,700
95,704
96,712
97,688
98,712
99,692
100,660
101,708
102,696
103,700
104,692
105,696
106,720
107,692
108,604
109,604
110,644
111,716
112,688
113,696
114,700
115,704
116,708
117,712
118,692
119,680
120,708
121,692
122,708
123,704
124,700
125,704
126,696
127,716
128,696
129,600
130,692
131,680
132,712
133,712
134,708
135,704
136,696
137,696
138,704
139,696
140,712
141,684
142,696
143,688
144,700
145,716
146,692
147,692
148,724
149,692
150,688
151,600
152,696
153,700
154,704
155,708
156,704
157,704
158,704
159,704
160,696
161,708
162,680
163,712
164,700
165,708
166,700
167,700
168,712
169,664
170,624
171,684
172,704
173,692
174,692
175,696
176,708
177,692
178,712
179,700
180,700
181,708
182,704
183,652
184,704
185,700
186,688
187,700
188,696
189,704
190,684
191,648
192,684
193,704
194,700
195,708
196,712
197,700
198,696
199,692
200,708
201,712
202,724
203,680
204,688
205,692
206,708
207,708
208,680
209,692
210,700
211,696
212,604
213,600
214,684
215,700
216,704
217,704
218,696
219,692
220,696
221,696
222,704
223,712
224,676
225,676
226,696
227,692
228,696
229,692
230,676
231,716
232,684
233,652
234,688
235,700
236,700
237,708
238,708
239,708
240,684
241,700
242,704
243,684
244,728
245,672
246,692
247,696
248,700
249,704
250,680
251,692
252,716
253,688
254,604
255,604
256,704
257,704
258,708
259,696
260,700
261,704
262,704
263,704
264,684
265,704
266,688
267,700
268,712
269,712
270,708
271,708
272,688
273,668
274,640
275,680
276,700
277,712
278,708
279,708
280,696
281,708
282,712
283,700
284,684
285,712
286,688
287,680
288,704
289,708
290,708
291,692
292,708
293,696
294,688
295,688
296,600
297,676
298,696
299,692
300,708
301,704
302,704
303,708
304,712
305,696
306,724
307,684
308,688
309,688
310,704
311,700
312,684
313,692
314,704
315,668
316,672
317,688
318,692
319,704
320,708
321,704
322,688
323,696
324,708
325,692
326,680
327,712
328,648
329,700
330,716
331,712
332,700
333,712
334,684
335,708
336,612
337,596
338,624
339,700
340,708
341,704
342,684
343,684
344,708
345,708
346,696
347,704
348,692
349,668
350,704
351,708
352,688
353,704
354,672
355,700
356,672
357,616
358,604
359,696
360,680
361,676
362,696
363,688
364,668
365,696
366,692
367,700
368,696
369,720
370,668
371,700
372,712
373,708
374,700
375,708
376,700
377,672
378,624
379,596
380,604
381,704
382,700
383,704
384,704
385,692
386,704
387,716
388,696
389,688
390,708
391,676
392,696
393,704
394,704
395,704
396,684
397,700
398,704
399,612
400,600
401,696
402,696
403,704
404,700
405,692
406,692
407,704
408,712
409,708
410,692
411,696
412,672
413,708
414,700
415,708
416,708
417,704
418,712
419,692
420,608
421,608
422,704
423,700
424,708
425,704
426,704
427,692
428,724
429,704
430,708
431,704
432,696
433,676
434,700
435,704
436,708
437,684
438,700
439,696
440,676
441,648
442,688
443,704
444,700
445,696
446,712
447,692
448,692
449,704
450,696
451,684
452,708
453,684
454,688
455,696
456,704
457,712
458,684
459,680
460,712
461,696
462,688
463,600
464,708
465,688
466,708
467,696
468,668
469,696
470,708
471,704
472,660
473,708
474,688
475,692
476,696
477,704
478,712
479,684
480,696
481,712
482,660
483,676
484,688
485,708
486,708
487,708
488,700
489,676
490,696
