sample_idx,latency
0,1900
1,744
2,708
3,732
4,724
5,692
6,676
7,688
8,672
9,760
10,728
11,708
12,728
13,672
14,692
15,720
16,736
17,668
18,704
19,728
20,712
21,696
22,700
23,720
24,672
25,700
26,692
27,692
28,704
29,708
30,688
31,708
32,708
33,696
34,704
35,708
36,696
37,704
38,660
39,700
40,700
41,700
42,708
43,704
44,680
45,668
46,720
47,684
48,672
49,688
50,696
51,700
52,708
53,712
54,676
55,700
56,708
57,708
58,700
59,696
60,680
61,696
62,696
63,688
64,700
65,684
66,688
67,728
68,692
69,596
70,684
71,692
72,704
73,696
74,704
75,712
76,700
77,696
78,696
79,680
80,712
81,692
82,712
83,704
84,700
85,692
86,700
87,684
88,660
89,648
90,684
91,688
92,696
93,680
94,704
95,700
96,688
97,700
98,716
99,708
100,700
101,672
102,664
103,708
104,708
105,704
106,688
107,700
108,704
109,668
110,604
111,692
112,640
113,692
114,692
115,704
116,712
117,700
118,712
119,700
120,704
121,708
122,700
123,692
124,700
125,704
126,704
127,684
128,676
129,708
130,680
131,636
132,688
133,692
134,708
135,712
136,716
137,700
138,692
139,704
140,708
141,692
142,708
143,680
144,692
145,688
146,708
147,704
148,680
149,692
150,716
151,696
152,600
153,692
154,712
155,712
156,712
157,696
158,708
159,704
160,700
161,700
162,696
163,716
164,644
165,696
166,696
167,708
168,688
169,696
170,696
171,680
172,624
173,600
174,604
175,700
176,700
177,712
178,684
179,708
180,704
181,720
182,696
183,692
184,708
185,660
186,700
187,712
188,696
189,712
190,692
191,696
192,684
193,624
194,692
195,704
196,720
197,700
198,692
199,708
200,680
201,688
202,712
203,704
204,676
205,708
206,676
207,680
208,708
209,700
210,696
211,708
212,692
213,672
214,632
215,688
216,704
217,708
218,696
219,704
220,704
221,704
222,704
223,720
224,700
225,708
226,688
227,680
228,708
229,708
230,704
231,680
232,700
233,728
234,680
235,600
236,608
237,688
238,704
239,700
240,696
241,700
242,700
243,704
244,696
245,708
246,720
247,704
248,684
249,700
250,692
251,700
252,684
253,676
254,712
255,692
256,632
257,688
258,704
259,696
260,700
261,704
262,688
263,692
264,708
265,708
266,704
267,720
268,676
269,684
270,700
271,700
272,708
273,680
274,676
275,716
276,692
277,612
278,596
279,696
280,696
281,716
282,704
283,708
284,676
285,708
286,700
287,684
288,700
289,684
290,676
291,708
292,696
293,704
294,692
295,676
296,712
297,684
298,628
299,688
300,704
301,712
302,692
303,696
304,704
305,684
306,704
307,708
308,672
309,724
310,680
311,688
312,692
313,712
314,704
315,684
316,680
317,688
318,684
319,608
320,600
321,696
322,700
323,704
324,712
325,700
326,688
327,708
328,712
329,700
330,716
331,696
332,704
333,700
334,684
335,700
336,700
337,684
338,708
339,640
340,684
341,692
342,708
343,696
344,712
345,700
346,684
347,700
348,716
349,688
350,692
351,704
352,656
353,700
354,700
355,716
356,692
357,696
358,692
359,688
360,616
361,684
362,644
363,724
364,700
365,700
366,708
367,708
368,720
369,716
370,704
371,712
372,680
373,656
374,696
375,688
376,700
377,696
378,680
379,712
380,672
381,620
382,692
383,696
384,692
385,696
386,696
387,712
388,696
389,708
390,712
391,664
392,700
393,672
394,680
395,708
396,704
397,680
398,700
399,688
400,696
401,700
402,660
403,688
404,688
405,708
406,704
407,700
408,696
409,704
410,708
411,708
412,688
413,700
414,696
415,700
416,708
417,692
418,708
419,680
420,672
421,704
422,676
423,608
424,604
425,700
426,688
427,712
428,704
429,712
430,700
431,700
432,700
433,700
434,708
435,676
436,664
437,692
438,708
439,708
440,684
441,700
442,720
443,696
444,656
445,688
446,708
447,700
448,696
449,696
450,704
451,700
452,716
453,700
454,656
455,728
456,672
457,684
458,700
459,684
460,712
461,684
462,692
463,712
464,684
465,688
466,692
467,696
468,704
469,700
470,712
471,684
472,700
473,696
474,704
475,684
476,712
477,688
478,684
479,700
480,692
481,696
482,688
483,680
484,676
485,648
486,676
487,688
488,680
489,688
490,700
491,704
492,672
493,688
494,708
495,696
496,668
497,712
498,696
499,696
500,712
501,708
502,704
503,700
504,696
505,684
506,636
507,608
508,644
509,680
510,688
511,700
512,676
513,708
514,680
515,672
516,708
517,660
518,688
519,600
520,700
521,704
522,696
523,720
524,708
525,700
526,708
527,708
528,672
529,716
530,652
531,696
532,720
533,704
534,700
535,700
536,700
537,692
538,608
539,692
540,636
541,676
542,668
543,708
544,704
545,700
546,696
547,708
548,704
549,696
550,708
551,692
552,700
553,704
554,700
555,680
556,680
557,704
558,672
559,688
560,604
561,688
562,708
563,716
564,708
565,704
566,704
567,712
568,708
569,676
570,712
571,688
572,688
573,700
574,708
575,692
576,712
577,688
578,692
579,676
580,604
581,696
582,664
583,684
584,704
585,700
586,712
587,700
588,700
589,712
590,696
591,708
592,684
593,672
594,696
595,712
596,700
597,688
598,664
599,696
600,696
601,648
602,684
603,712
604,704
605,708
606,700
607,704
608,696
609,708
610,704
611,692
612,700
613,672
614,684
615,692
616,700
617,712
618,680
619,692
620,744
621,684
622,688
623,688
624,708
625,700
626,692
627,708
628,688
629,708
630,716
631,704
632,732
633,712
634,676
635,700
636,712
637,684
638,684
639,700
640,708
641,684
642,648
643,684
644,692
645,688
646,708
647,708
648,692
649,704
650,700
651,712
652,688
653,700
654,676
655,672
656,692
657,688
658,696
659,688
660,704
661,708
662,680
663,604
664,692
665,676
666,716
667,712
668,700
669,696
670,696
671,708
672,696
673,704
674,716
675,688
676,692
677,700
678,704
679,712
680,684
681,676
682,696
683,668
684,604
685,684
686,704
687,708
688,708
689,700
690,704
691,692
692,712
693,700
694,688
695,724
696,700
697,688
698,700
699,692
700,700
701,684
702,688
703,720
704,688
705,608
706,688
707,700
708,704
709,708
710,696
711,688
712,688
713,704
714,708
715,692
716,728
717,680
718,688
719,696
720,708
721,708
722,704
723,680
724,696
725,696
726,688
727,700
728,692
729,704
730,716
731,704
732,684
733,704
734,712
735,696
736,696
737,672
738,664
739,688
740,704
741,704
742,704
743,708
744,712
745,680
746,612
747,676
748,708
749,704
750,712
751,708
752,712
753,708
754,692
755,704
756,676
757,724
758,672
759,664
760,704
761,704
762,708
763,700
764,700
765,716
766,672
767,604
768,596
769,700
770,696
771,684
772,688
773,728
774,704
775,716
776,704
777,688
778,716
779,672
780,684
781,692
782,704
783,700
784,680
785,692
786,724
787,688
788,604
789,604
790,656
791,692
792,716
793,704
794,708
795,692
796,716
797,696
798,692
799,724
800,696
801,664
802,704
803,696
804,712
805,708
806,688
807,716
808,676
809,620
810,688
811,704
812,696
813,716
814,716
815,688
816,696
817,704
818,692
819,696
820,728
821,688
822,688
823,692
824,700
825,704
826,680
827,696
828,704
829,692
830,604
831,600
832,652
833,708
834,696
835,700
836,712
837,708
838,696
839,700
840,700
841,696
842,692
843,668
844,692
845,708
846,688
847,704
848,700
849,708
850,684
851,636
852,692
853,704
854,708
855,696
856,700
857,704
858,696
859,696
860,712
861,688
862,728
863,684
864,684
865,688
866,700
867,712
868,688
869,688
870,716
871,692
872,688
873,604
874,688
875,692
876,692
877,700
878,688
879,684
880,704
881,712
882,676
883,704
884,696
885,684
886,684
887,712
888,716
889,692
890,696
891,700
892,692
893,684
894,696
895,704
896,708
897,700
898,708
899,700
900,680
901,716
902,692
903,672
904,696
905,684
906,680
907,696
908,700
909,704
910,704
911,676
912,716
913,688
914,672
915,684
916,704
917,708
918,704
919,700
920,692
921,700
922,692
923,700
924,704
925,704
926,676
927,696
928,704
929,700
930,700
931,704
932,700
933,676
934,628
935,600
936,688
937,700
938,688
939,700
940,720
941,684
942,696
943,708
944,696
945,728
946,688
947,668
948,704
949,708
