sample_idx,latency
0,1512
1,712
2,676
3,688
4,668
5,684
6,672
7,688
8,672
9,708
10,720
11,696
12,688
13,692
14,704
15,704
16,716
17,708
18,700
19,720
20,688
21,700
22,700
23,716
24,696
25,700
26,696
27,716
28,692
29,608
30,684
31,704
32,708
33,708
34,716
35,696
36,696
37,704
38,700
39,708
40,720
41,676
42,680
43,692
44,696
45,708
46,700
47,680
48,708
49,696
50,692
51,604
52,712
53,708
54,716
55,716
56,696
57,704
58,700
59,688
60,692
61,720
62,688
63,700
64,716
65,708
66,700
67,704
68,696
69,700
70,644
71,688
72,704
73,692
74,700
75,712
76,696
77,696
78,704
79,704
80,708
81,700
82,704
83,664
84,704
85,700
86,696
87,704
88,704
89,700
90,688
91,608
92,604
93,700
94,712
95,716
96,700
97,704
98,708
99,716
100,712
101,692
102,728
103,688
104,688
105,696
106,700
107,692
108,692
109,692
110,728
111,652
112,588
113,592
114,684
115,700
116,712
117,692
118,700
119,700
120,704
121,708
122,660
123,708
124,692
125,676
126,688
127,696
128,708
129,688
130,692
131,708
132,668
133,608
134,692
135,700
136,696
137,700
138,708
139,704
140,692
141,708
142,708
143,708
144,728
145,684
146,696
147,708
148,692
149,704
150,696
151,688
152,672
153,684
154,684
155,692
156,680
157,692
158,712
159,712
160,704
161,708
162,704
163,700
164,700
165,680
166,696
167,692
168,704
169,708
170,688
171,700
172,712
173,700
174,608
175,600
176,708
177,700
178,712
179,708
180,700
181,704
182,700
183,696
184,708
185,716
186,668
187,680
188,696
189,704
190,700
191,688
192,688
193,700
194,676
195,680
196,604
197,688
198,696
199,704
200,688
201,692
202,704
203,700
204,696
205,696
206,728
207,696
208,688
209,708
210,700
211,708
212,696
213,680
214,708
215,696
216,676
217,688
218,692
219,704
220,700
221,712
222,712
223,684
224,696
225,704
226,696
227,704
228,684
229,696
230,704
231,712
232,692
233,708
234,692
235,688
236,620
237,604
238,608
239,688
240,704
241,700
242,684
243,692
244,696
245,708
246,696
247,676
248,712
249,696
250,704
251,708
252,676
253,700
254,688
255,684
256,684
257,628
258,600
259,604
260,712
261,688
262,708
263,712
264,696
265,712
266,708
267,704
268,688
269,712
270,660
271,700
272,708
273,712
274,696
275,700
276,688
277,688
278,616
279,688
280,660
281,704
282,688
283,708
284,708
285,696
286,704
287,708
288,692
289,704
290,704
291,668
292,700
293,700
294,704
295,688
296,700
297,708
298,696
299,608
300,604
301,644
302,716
303,692
304,712
305,696
306,704
307,700
308,700
309,664
310,708
311,696
312,696
313,696
