sample_idx,latency
0,1472
1,608
2,720
3,724
4,676
5,712
6,720
7,692
8,668
9,676
10,716
11,704
12,676
13,692
14,688
15,708
16,708
17,692
18,716
19,712
20,688
21,688
22,712
23,696
24,688
25,712
26,680
27,664
28,700
29,716
30,716
31,712
32,684
33,688
34,708
35,664
36,600
37,700
38,688
39,688
40,688
41,680
42,700
43,704
44,704
45,712
46,696
47,704
48,684
49,696
50,712
51,708
52,708
53,704
54,712
55,692
56,608
57,608
58,700
59,704
60,700
61,692
62,708
63,696
64,704
65,704
66,692
67,704
68,712
69,664
70,708
71,708
72,708
73,696
74,680
75,704
76,664
77,680
78,688
79,696
80,704
81,692
82,676
83,712
84,672
85,692
86,704
87,692
88,708
89,712
90,660
91,708
92,700
93,704
94,700
95,700
96,692
97,680
98,604
99,600
100,628
101,696
102,692
103,708
104,704
105,688
106,712
107,708
108,700
109,708
110,680
111,660
112,700
113,712
114,700
115,700
116,688
117,700
118,672
119,612
120,600
121,624
122,700
123,696
124,700
125,696
126,692
127,700
128,708
129,704
130,704
131,712
132,660
133,700
134,712
135,680
136,700
137,696
138,700
139,660
140,624
141,604
142,616
143,704
144,696
145,692
146,712
147,704
148,708
149,708
150,704
151,700
152,692
153,660
154,704
155,700
156,692
157,692
158,700
159,708
160,696
161,608
162,604
163,692
164,692
165,704
166,708
167,712
168,688
169,700
170,696
171,700
172,716
173,684
174,668
175,704
176,712
177,712
178,688
179,696
180,700
181,688
182,608
183,684
184,676
185,704
186,708
187,700
188,704
189,692
190,708
191,712
192,692
193,724
194,704
195,700
196,692
197,700
198,712
199,692
200,688
201,692
202,696
203,672
204,684
205,704
206,692
207,704
208,708
209,700
210,700
211,704
212,692
213,696
214,700
215,692
216,708
217,708
218,708
219,696
220,684
221,692
222,708
223,664
224,596
225,668
226,708
227,704
228,708
229,724
230,708
231,704
232,688
233,672
234,700
235,708
236,692
237,688
238,704
239,708
240,692
241,696
242,708
243,692
244,604
245,612
246,656
247,720
248,712
249,708
250,700
251,688
252,700
253,712
254,696
255,728
256,692
257,680
258,696
259,704
260,712
261,688
262,672
263,716
264,692
265,648
266,688
267,696
268,696
269,700
270,692
271,684
272,684
273,708
274,704
275,676
276,688
277,692
278,692
279,700
280,692
281,696
282,676
283,688
284,716
285,640
286,604
287,684
288,696
289,696
290,704
291,704
292,672
293,688
294,704
295,704
296,672
297,712
298,684
299,692
300,692
301,708
302,688
303,688
304,680
305,688
306,680
307,640
308,684
309,708
310,700
311,700
312,700
313,696
314,688
315,704
316,708
317,696
318,708
319,676
320,700
321,700
322,696
323,704
324,696
325,704
326,704
327,628
328,596
329,604
330,700
331,688
332,704
333,708
334,692
335,696
336,696
337,708
338,680
339,716
340,688
341,704
342,712
343,700
344,704
345,700
346,704
347,676
348,620
349,672
350,692
351,696
352,700
353,708
354,720
355,692
356,700
357,712
358,696
359,700
360,688
361,668
362,704
363,712
364,708
365,684
366,704
367,708
368,692
369,604
370,604
371,644
372,712
373,692
374,692
375,704
376,708
377,708
378,696
379,692
380,708
381,700
382,656
383,708
384,696
385,704
386,704
387,700
388,712
389,668
390,612
391,604
392,616
393,684
394,696
395,708
396,696
397,696
398,712
399,700
400,696
401,700
402,712
403,660
404,700
405,700
406,692
407,680
408,700
409,696
410,688
411,600
412,692
413,664
414,708
415,704
416,704
417,688
418,700
419,716
420,708
421,684
422,732
423,684
424,676
425,700
426,700
427,700
428,688
429,672
430,720
431,692
432,608
433,604
434,656
435,692
436,704
437,696
438,704
439,696
440,704
441,712
442,700
443,708
444,692
445,664
446,704
447,704
448,692
449,696
450,692
451,712
452,692
453,600
454,684
455,672
456,700
457,704
458,700
459,700
460,696
461,688
462,720
463,696
464,708
465,700
466,700
467,684
468,700
469,716
470,692
471,684
472,700
473,688
474,600
475,692
476,684
477,708
478,704
479,704
480,700
481,708
482,696
483,716
484,680
485,728
486,676
487,684
488,688
489,708
490,704
491,712
492,716
493,676
494,620
495,592
496,612
497,688
498,700
499,700
500,696
501,684
502,688
503,708
504,700
505,684
506,716
507,684
508,692
509,720
510,712
511,688
512,696
513,696
514,692
515,712
516,704
517,672
518,708
519,688
520,672
521,700
522,708
523,704
524,704
525,692
526,716
527,664
528,688
529,604
530,692
531,696
532,704
533,704
534,704
535,684
536,708
537,704
538,684
539,708
540,684
541,684
542,696
543,688
544,708
545,680
546,668
547,708
548,676
549,652
550,688
551,692
552,700
553,692
554,704
555,676
556,688
557,696
558,708
559,672
560,704
561,676
562,664
563,704
564,700
565,700
566,688
567,668
568,696
569,692
570,600
571,688
572,676
573,684
574,700
575,708
576,712
577,696
578,704
579,700
580,696
581,724
582,688
583,700
584,700
585,700
586,704
587,680
