sample_idx,latency
0,2000
1,664
2,712
3,676
4,672
5,684
6,688
7,736
8,704
9,716
10,712
11,692
12,684
13,700
14,700
15,660
16,720
17,696
18,708
19,712
20,700
21,680
22,700
23,672
24,680
25,724
26,684
27,676
28,592
29,688
30,708
31,708
32,688
33,700
34,696
35,712
36,704
37,704
38,716
39,692
40,672
41,700
42,696
43,696
44,696
45,684
46,696
47,688
48,688
49,688
50,700
51,700
52,692
53,712
54,688
55,684
56,696
57,692
58,708
59,708
60,700
61,696
62,712
63,676
64,724
65,680
66,696
67,712
68,700
69,692
70,688
71,696
72,684
73,704
74,712
75,700
76,700
77,696
78,688
79,680
80,708
81,688
82,708
83,712
84,700
85,696
86,708
87,708
88,664
89,688
90,688
91,700
92,708
93,708
94,712
95,700
96,696
97,712
98,708
99,692
100,708
101,696
102,668
103,696
104,700
105,700
106,696
107,680
108,700
109,696
110,596
111,688
112,680
113,688
114,692
115,708
116,700
117,680
118,708
119,720
120,704
121,720
122,676
123,684
124,700
125,700
126,696
127,684
128,688
129,708
130,664
131,676
132,688
133,692
134,704
135,700
136,708
137,708
138,700
139,708
140,700
141,704
142,704
143,664
144,696
145,704
146,684
147,688
148,696
149,700
150,676
151,612
152,608
153,612
154,700
155,680
156,704
157,704
158,680
159,704
160,700
161,700
162,684
163,700
164,680
165,692
166,708
167,704
168,692
169,704
170,676
171,672
172,676
173,688
174,696
175,712
176,688
177,716
178,708
179,696
180,704
181,708
182,692
183,696
184,704
185,664
186,696
187,704
188,700
189,692
190,704
191,720
192,696
193,604
194,600
195,656
196,700
197,708
198,712
199,696
200,696
201,700
202,708
203,692
204,720
205,688
206,672
207,688
208,708
209,692
210,696
211,696
212,708
213,688
214,604
215,696
216,660
217,708
218,700
219,692
220,704
221,708
222,708
223,696
224,660
225,708
226,684
227,684
228,704
229,712
230,704
231,680
232,680
233,728
234,676
235,688
236,684
237,672
238,704
239,700
240,696
241,696
242,692
243,708
244,700
245,672
246,724
247,692
248,696
249,700
250,704
251,700
252,696
253,668
254,704
255,632
256,688
257,696
258,692
259,700
260,696
261,700
262,696
263,696
264,712
265,704
266,684
267,696
268,664
269,704
270,708
271,708
272,696
273,700
274,728
275,688
276,628
277,688
278,704
279,692
280,708
281,704
282,708
283,692
284,708
285,716
286,708
287,720
288,684
289,672
290,704
291,708
292,708
293,680
294,696
295,704
296,684
297,692
298,596
299,660
300,700
301,712
302,700
303,700
304,704
305,708
306,712
307,700
308,724
309,692
310,684
311,684
312,696
313,700
314,668
315,688
316,712
317,692
318,624
319,692
320,696
321,680
322,712
323,708
324,696
325,692
326,720
327,708
328,688
329,724
330,676
331,668
332,704
333,716
334,712
335,688
336,684
337,704
338,688
339,600
340,608
341,708
342,688
343,700
344,708
345,696
346,692
347,704
348,708
349,664
350,724
351,696
352,680
353,700
354,700
355,704
356,700
357,688
358,712
359,688
360,660
361,688
362,704
363,708
364,696
365,708
366,680
367,692
368,696
369,704
370,668
371,708
372,676
373,692
374,692
375,700
376,712
377,688
378,664
379,708
380,680
381,604
382,600
383,668
384,692
385,696
386,696
387,700
388,720
389,704
390,708
391,688
392,704
393,676
394,656
395,708
396,700
397,708
398,704
399,696
400,708
401,676
402,612
403,688
404,700
405,704
406,712
407,708
408,708
409,700
410,696
411,708
412,680
413,724
414,680
415,692
416,704
417,700
418,712
419,680
420,692
421,684
422,700
423,604
424,672
425,696
426,680
427,700
428,708
429,692
430,700
431,704
432,700
433,696
434,720
435,676
436,708
437,708
438,692
439,708
440,696
441,692
442,676
443,628
444,688
445,704
446,704
447,684
448,700
449,704
450,696
451,708
452,708
453,692
454,716
455,688
456,664
457,700
458,708
459,700
460,700
461,696
462,688
463,696
464,596
465,600
466,700
467,704
468,692
469,696
470,720
471,708
472,700
473,708
474,692
475,696
476,660
477,660
478,704
479,704
480,712
481,700
482,708
483,712
484,668
485,608
486,612
487,632
488,696
489,680
490,696
491,696
492,680
493,712
494,712
495,700
496,712
497,684
498,668
499,704
500,700
501,700
502,696
503,692
504,720
505,692
506,652
507,688
508,700
509,696
510,708
511,704
512,696
513,708
514,676
515,692
516,688
517,608
518,696
519,696
520,696
521,712
522,708
523,704
524,708
525,708
526,696
527,700
528,664
529,696
530,704
531,708
532,692
533,704
534,708
535,660
536,624
537,692
538,620
539,692
540,692
541,704
542,692
543,708
544,700
545,712
546,704
547,696
548,700
549,680
550,696
551,720
552,688
553,704
554,700
555,704
556,21904
557,656
558,688
559,660
560,708
561,704
562,708
563,704
564,684
565,704
566,720
567,696
568,700
569,672
570,672
571,700
572,700
573,712
574,700
575,692
576,708
577,688
578,628
579,688
580,704
581,684
582,712
583,712
584,708
585,700
586,700
587,696
588,680
589,720
590,684
591,672
592,700
593,688
594,704
595,688
596,700
597,708
598,696
599,608
600,688
601,684
602,696
603,716
604,700
605,712
606,696
607,708
608,700
609,696
610,728
611,692
612,692
613,696
614,700
615,692
616,676
617,700
618,712
619,684
620,596
621,696
622,700
623,704
624,704
625,708
626,688
627,716
628,700
629,700
630,700
631,700
632,672
633,708
634,712
635,700
636,692
637,688
638,708
639,688
640,604
641,600
642,704
643,704
644,692
645,696
646,716
647,708
648,704
649,708
650,680
651,716
652,676
653,692
654,692
655,716
656,704
657,688
658,668
659,708
660,680
661,612
662,600
663,652
664,700
665,704
666,708
667,708
668,708
669,704
670,704
671,700
672,724
673,668
674,680
675,696
676,704
677,704
678,688
679,696
680,696
681,692
682,608
683,592
684,644
685,712
686,696
687,720
688,704
689,696
690,704
691,708
692,684
693,712
694,700
695,664
696,704
697,704
698,704
699,692
700,708
701,720
702,692
703,692
704,688
705,700
706,708
707,716
708,708
709,672
710,700
711,708
712,704
713,668
714,716
715,672
716,696
717,704
718,700
719,704
720,716
721,688
722,668
723,632
724,688
725,688
726,692
727,692
728,692
729,684
730,696
731,700
732,704
733,688
734,680
735,708
736,676
737,704
738,700
739,704
740,700
741,688
742,696
743,672
744,632
745,688
746,608
747,688
748,704
749,696
750,704
751,684
752,688
753,704
754,700
755,680
756,716
757,656
758,708
759,704
760,704
761,696
762,704
763,688
764,660
765,636
766,688
767,680
768,712
769,692
770,704
771,716
772,704
773,700
774,700
775,708
776,712
777,688
778,668
779,696
780,700
781,684
782,684
783,692
784,708
785,692
786,688
787,668
788,712
789,708
790,688
791,696
792,688
793,696
794,704
795,704
796,692
797,716
798,680
799,696
800,688
801,708
802,704
803,696
804,684
805,732
806,652
807,600
808,600
809,708
810,704
811,704
812,700
813,680
814,684
815,700
816,704
817,692
818,724
819,684
820,692
821,696
822,692
823,712
824,692
825,688
826,692
827,692
828,688
829,688
830,692
831,700
832,716
833,688
834,676
835,688
836,716
837,700
838,692
839,712
840,668
841,704
842,704
843,704
844,704
845,688
846,688
847,680
848,620
849,692
850,696
851,696
852,700
853,708
854,712
855,696
856,708
857,712
858,704
859,716
860,688
861,704
862,696
863,704
864,700
865,688
866,692
867,720
868,684
869,604
870,600
871,648
872,704
873,712
874,708
875,712
876,676
877,692
878,696
879,704
880,700
881,712
882,664
883,700
884,716
885,712
886,700
887,668
888,708
889,696
890,604
891,692
892,704
893,708
894,708
895,712
896,708
897,700
898,712
899,700
900,692
901,716
902,684
903,676
904,696
905,700
906,704
907,684
908,684
909,692
910,676
911,636
912,688
913,704
914,696
915,704
916,708
917,712
918,716
919,716
920,704
921,672
922,716
923,684
924,664
925,696
926,700
927,712
928,696
929,692
930,716
931,692
932,608
933,688
934,680
935,708
936,708
937,708
938,712
939,696
940,704
941,716
942,708
943,732
944,676
945,700
946,692
947,696
948,696
949,684
950,684
951,688
952,648
953,684
954,688
955,688
956,692
957,704
958,704
959,680
960,696
961,708
962,704
963,704
964,716
965,692
966,696
967,696
968,704
969,704
970,704
971,704
972,684
973,608
974,604
975,632
976,692
977,692
978,700
979,704
980,692
981,704
982,704
983,700
984,708
985,656
986,660
987,708
988,720
989,684
990,704
991,696
992,712
993,676
994,624
995,600
996,696
997,688
998,680
999,700
1000,712
1001,688
1002,712
1003,712
1004,696
1005,704
1006,712
1007,668
1008,696
1009,700
1010,696
1011,692
1012,708
1013,712
1014,684
1015,688
1016,688
1017,688
1018,700
1019,712
1020,720
1021,684
1022,700
1023,700
1024,712
1025,664
1026,608
1027,600
1028,712
1029,692
1030,696
1031,708
1032,708
1033,684
1034,704
1035,704
1036,688
1037,724
1038,672
1039,688
1040,692
1041,692
1042,704
1043,668
1044,704
1045,712
1046,696
1047,668
1048,692
1049,668
1050,700
1051,704
1052,700
1053,692
1054,700
1055,712
1056,692
1057,700
1058,712
1059,668
1060,704
1061,704
1062,700
1063,696
1064,700
1065,704
1066,684
1067,620
1068,652
1069,624
1070,676
1071,684
1072,712
1073,716
1074,680
1075,712
1076,708
1077,696
1078,716
1079,708
1080,668
1081,696
1082,700
1083,692
1084,696
1085,692
1086,708
1087,684
1088,616
1089,596
1090,636
1091,692
1092,692
1093,712
1094,704
1095,696
1096,708
1097,696
1098,692
1099,724
1100,700
1101,656
1102,692
1103,708
1104,692
1105,700
1106,696
1107,704
1108,696
1109,644
1110,688
1111,692
1112,700
1113,696
1114,720
1115,692
1116,692
1117,684
1118,700
1119,704
1120,712
1121,692
1122,696
1123,688
1124,696
1125,700
1126,700
1127,680
1128,720
1129,672
1130,696
1131,684
1132,700
1133,708
1134,712
1135,700
1136,708
1137,700
1138,704
1139,696
1140,688
1141,704
1142,688
1143,700
1144,712
1145,704
1146,704
1147,700
1148,688
1149,680
1150,632
1151,684
1152,704
1153,708
1154,688
1155,704
1156,708
1157,700
1158,700
1159,712
1160,668
1161,704
1162,660
1163,704
1164,700
1165,712
1166,700
1167,672
1168,696
1169,704
1170,692
1171,600
1172,592
1173,704
1174,708
1175,712
1176,696
1177,704
1178,696
1179,696
1180,700
1181,700
1182,708
1183,684
1184,664
1185,704
1186,712
1187,700
1188,696
1189,676
1190,704
1191,672
1192,600
1193,692
1194,704
1195,692
1196,704
1197,720
1198,692
1199,700
1200,712
1201,708
1202,676
1203,684
1204,700
1205,708
1206,704
1207,708
1208,704
1209,688
1210,704
1211,704
1212,684
1213,636
1214,684
1215,704
1216,708
1217,696
1218,696
1219,708
1220,684
1221,700
1222,700
1223,684
1224,716
1225,696
1226,688
1227,708
1228,696
1229,696
1230,680
1231,672
1232,720
1233,684
1234,600
1235,600
1236,668
1237,684
1238,692
1239,700
1240,716
1241,696
1242,708
1243,712
1244,696
1245,724
1246,680
1247,660
1248,700
1249,700
1250,704
1251,704
1252,672
1253,692
1254,688
1255,620
1256,684
1257,692
1258,680
1259,700
1260,700
1261,700
1262,712
1263,700
1264,704
1265,664
1266,700
1267,680
1268,660
1269,708
1270,708
1271,704
1272,692
1273,692
1274,724
1275,680
1276,604
1277,692
1278,700
1279,688
1280,704
1281,696
1282,700
1283,696
1284,700
1285,700
1286,704
1287,712
1288,672
1289,696
1290,704
1291,704
1292,700
1293,684
1294,672
1295,700
1296,692
1297,604
1298,688
1299,664
1300,700
1301,716
1302,692
1303,712
1304,700
1305,708
1306,704
1307,692
1308,716
1309,688
1310,696
1311,692
1312,708
1313,712
1314,692
1315,708
1316,708
1317,688
1318,604
1319,588
1320,708
1321,696
1322,700
1323,704
1324,704
1325,700
1326,708
1327,708
1328,696
1329,708
1330,676
1331,696
1332,712
1333,704
1334,696
1335,692
1336,700
1337,664
1338,632
1339,600
1340,692
1341,700
1342,684
1343,692
1344,700
1345,684
1346,700
1347,708
1348,704
1349,692
1350,708
1351,660
1352,696
1353,696
1354,692
1355,700
1356,704
1357,704
1358,668
1359,620
1360,692
1361,700
1362,704
1363,704
1364,704
1365,700
1366,696
1367,708
1368,724
1369,692
1370,712
1371,704
1372,696
1373,696
1374,704
1375,708
1376,684
1377,692
1378,696
1379,700
1380,684
1381,680
1382,696
1383,684
1384,688
1385,700
1386,680
1387,704
1388,704
1389,712
1390,680
1391,720
1392,696
1393,688
1394,700
1395,696
1396,704
1397,688
1398,700
1399,712
1400,660
1401,592
1402,600
1403,684
1404,700
1405,720
1406,700
1407,704
1408,692
1409,708
1410,700
1411,704
1412,716
1413,684
1414,700
1415,696
1416,688
1417,700
1418,696
1419,692
1420,680
1421,636
1422,684
1423,616
1424,696
1425,692
1426,708
1427,696
1428,688
1429,696
1430,700
1431,696
1432,696
1433,704
1434,668
1435,708
1436,704
1437,692
1438,692
1439,708
1440,704
1441,684
1442,616
1443,692
1444,648
1445,696
1446,684
1447,708
1448,708
1449,708
1450,704
1451,720
1452,672
1453,708
1454,692
1455,676
1456,700
1457,704
