sample_idx,latency
0,2336
1,708
2,700
3,680
4,688
5,676
6,688
7,692
8,688
9,684
10,696
11,668
12,700
13,700
14,704
15,696
16,708
17,700
18,700
19,700
20,700
21,700
22,700
23,708
24,700
25,700
26,708
27,684
28,692
29,672
30,676
31,692
32,704
33,704
34,708
35,700
36,700
37,704
38,696
39,700
40,676
41,720
42,696
43,692
44,692
45,700
46,708
47,684
48,696
49,732
50,696
51,624
52,696
53,700
54,700
55,704
56,712
57,692
58,696
59,720
60,704
61,676
62,724
63,672
64,696
65,700
66,712
67,684
68,704
69,688
70,668
71,692
72,692
73,692
74,700
75,684
76,684
77,708
78,676
79,700
80,712
81,704
82,696
83,712
84,636
85,696
86,708
87,696
88,704
89,708
90,708
91,676
92,628
93,684
94,692
95,700
96,716
97,696
98,704
99,696
100,696
101,716
102,696
103,696
104,680
105,668
106,684
107,708
108,696
109,704
110,700
111,724
112,692
113,620
114,604
115,688
116,708
117,704
118,708
119,720
120,704
121,704
122,700
123,684
124,712
125,688
126,668
127,712
128,700
129,700
130,688
131,712
132,728
133,692
134,608
135,604
136,672
137,680
138,700
139,692
140,720
141,708
142,712
143,708
144,704
145,716
146,688
147,680
148,700
149,716
150,696
151,680
152,704
153,720
154,696
155,684
156,600
157,700
158,696
159,700
160,716
161,692
162,684
163,712
164,696
165,700
166,720
167,676
168,684
169,704
170,688
171,696
172,704
173,676
174,708
175,672
176,600
177,696
178,704
179,700
180,708
181,708
182,672
183,696
184,688
185,704
186,696
187,708
188,700
189,704
190,700
191,688
192,708
193,684
194,680
195,704
196,668
197,600
198,696
199,700
200,672
201,696
202,700
203,692
204,704
205,696
206,708
207,696
208,716
209,688
210,700
211,688
212,708
213,716
214,700
215,680
216,716
217,680
218,620
219,688
220,700
221,684
222,700
223,704
224,712
225,708
226,696
227,708
228,688
229,720
230,672
231,672
232,696
233,712
234,700
235,688
236,684
237,724
238,684
239,596
240,644
241,704
242,684
243,700
244,708
245,704
246,696
247,712
248,700
249,664
250,716
251,676
252,672
253,704
254,692
255,692
256,688
257,688
258,692
259,688
260,604
261,672
262,656
263,688
264,692
265,696
266,708
267,696
268,708
269,704
270,696
271,704
272,692
273,684
274,696
275,696
276,712
277,700
278,700
279,712
280,680
281,688
282,604
283,668
284,704
285,692
286,704
287,704
288,700
289,696
290,712
291,700
292,716
293,680
294,664
295,708
296,688
297,700
298,688
299,680
300,716
301,680
302,648
303,688
304,704
305,676
306,704
307,696
308,720
309,696
310,708
311,708
312,696
313,720
314,696
315,692
316,704
317,700
318,692
319,696
320,692
321,676
322,632
323,680
324,692
325,696
326,684
327,716
328,712
329,692
330,696
331,716
332,696
333,688
334,712
335,660
336,700
337,708
338,704
339,688
340,708
341,688
342,700
343,612
344,684
345,640
346,716
347,692
348,708
349,712
350,708
351,700
352,712
353,700
354,708
355,668
356,672
357,700
358,704
359,700
360,708
361,696
362,720
363,668
364,604
365,692
366,700
367,688
368,684
369,716
370,708
371,712
372,704
373,712
374,684
375,696
376,692
377,664
378,708
379,708
380,700
381,692
382,680
383,716
384,688
385,608
386,596
387,652
388,720
389,696
390,700
391,708
392,680
393,712
394,692
395,692
396,696
397,708
398,660
399,696
400,692
401,696
402,700
403,708
404,700
405,680
406,628
407,600
408,692
409,692
410,672
411,712
412,700
413,680
414,696
415,712
416,708
417,704
418,700
419,648
420,684
421,700
422,696
423,704
424,704
425,680
426,704
427,636
428,688
429,688
430,680
431,692
432,716
433,708
434,688
435,704
436,684
437,696
438,680
439,708
440,692
441,704
442,708
443,704
444,704
445,712
446,688
447,664
448,628
449,696
450,648
451,696
452,684
453,696
454,692
455,692
456,700
457,708
458,700
459,696
460,708
461,676
462,692
463,696
464,712
465,700
466,700
467,704
468,676
469,628
470,684
471,700
472,700
473,704
474,708
475,708
476,688
477,720
478,716
479,696
480,708
481,696
482,672
483,696
484,700
485,700
486,696
487,684
488,692
489,672
490,688
491,608
492,668
493,708
494,692
495,708
496,704
497,692
498,712
499,712
500,708
501,712
502,688
503,672
504,708
505,716
506,700
507,704
508,696
509,696
510,692
511,712
512,660
513,720
514,696
515,676
516,680
517,704
518,712
519,692
520,664
521,704
522,688
523,688
524,684
525,700
526,684
527,684
528,708
529,700
530,692
531,708
532,696
533,700
534,680
535,676
536,688
537,688
538,688
539,704
540,688
541,688
542,684
543,684
544,668
545,692
546,712
547,708
548,708
549,704
550,692
551,704
552,712
553,696
554,692
555,708
556,684
557,708
558,696
559,684
560,692
561,708
562,680
563,676
564,632
565,608
566,680
567,708
568,696
569,712
570,704
571,708
572,708
573,708
574,708
575,700
576,712
577,684
578,708
579,700
580,696
581,696
582,692
583,704
584,676
585,604
586,688
587,704
588,712
589,704
590,708
591,696
592,696
593,708
594,708
595,708
596,696
597,700
598,672
599,700
600,704
601,700
602,704
603,664
604,704
605,684
606,608
607,600
608,632
609,692
610,696
611,700
612,716
613,708
614,700
615,704
616,688
617,720
618,672
619,660
620,708
621,704
622,688
623,688
624,700
625,708
626,660
627,616
628,608
629,628
630,684
631,712
632,704
633,704
634,692
635,708
636,704
637,712
638,684
639,708
640,656
641,716
642,712
643,720
644,700
645,696
646,708
647,684
648,688
649,692
650,656
651,700
652,680
653,712
654,704
655,692
656,708
657,712
658,704
659,704
660,696
661,664
662,696
663,704
664,712
665,700
666,708
667,728
668,688
669,652
670,688
671,696
672,688
673,712
674,704
675,704
676,696
677,708
678,700
679,696
680,716
681,684
682,676
683,704
684,692
685,704
686,684
687,680
688,712
689,696
690,688
691,688
692,700
693,708
694,704
695,684
696,708
697,700
698,700
699,712
700,700
701,712
702,692
703,708
704,708
705,708
706,696
707,700
708,712
709,676
710,612
711,692
712,704
713,724
714,720
715,704
716,680
717,700
718,728
719,712
720,692
721,712
722,692
723,680
724,708
725,700
726,708
727,684
728,676
729,704
730,692
731,656
732,688
733,712
734,696
735,700
736,708
737,696
738,700
739,704
740,708
741,704
742,724
743,684
744,700
745,700
746,700
747,696
748,688
749,688
750,712
751,688
752,688
753,696
754,692
755,692
756,696
757,704
758,696
759,720
760,708
761,700
762,688
763,704
764,692
765,696
766,708
767,708
768,704
769,668
770,700
771,688
772,680
773,608
774,704
775,704
776,696
777,712
778,700
779,692
780,704
781,708
782,696
783,696
784,680
785,664
786,700
787,708
788,708
789,692
790,696
791,712
792,672
793,604
794,680
795,644
796,708
797,688
798,692
799,708
800,704
801,708
802,708
803,700
804,716
805,676
806,684
807,696
808,700
809,704
810,692
811,680
812,712
813,672
814,604
815,696
816,652
817,708
818,696
819,708
820,700
821,696
822,712
823,712
824,700
825,708
826,656
827,672
828,704
829,708
830,696
831,696
832,696
833,704
834,672
835,632
836,688
837,704
838,688
839,696
840,708
841,708
842,692
843,704
844,704
845,676
846,688
847,700
848,664
849,712
850,700
851,708
852,700
853,700
854,716
855,692
856,692
857,592
858,660
859,704
860,720
861,712
862,704
863,708
864,704
865,708
866,700
867,696
868,680
869,676
870,704
871,704
872,696
873,672
874,668
875,708
876,676
877,604
878,600
879,616
880,708
881,692
882,704
883,708
884,692
885,692
886,704
887,700
888,696
889,704
890,660
891,700
892,696
893,712
894,696
895,704
896,700
897,680
898,696
899,604
900,704
901,716
902,708
903,704
904,684
905,700
906,708
907,720
908,700
909,728
910,692
911,684
912,700
913,700
914,708
915,684
916,668
917,700
918,696
919,604
920,592
921,700
922,708
923,716
924,700
925,692
926,708
927,712
928,708
929,684
930,720
931,684
932,704
933,696
934,704
935,704
936,676
937,696
938,672
939,692
940,640
941,684
942,708
943,688
944,704
945,716
946,712
947,688
948,704
949,704
950,688
951,724
952,684
953,692
954,692
955,684
956,704
957,680
958,668
959,708
960,652
961,604
962,692
963,704
964,704
965,704
966,696
967,704
968,700
969,704
970,704
971,692
972,708
973,684
974,700
975,704
976,708
977,700
978,700
979,692
980,664
981,648
982,684
983,700
984,704
985,684
986,712
987,696
988,692
989,716
990,712
991,672
992,700
993,708
994,692
995,712
996,704
997,704
998,688
999,696
1000,704
1001,692
1002,688
1003,600
1004,696
1005,688
1006,704
1007,704
1008,704
1009,704
1010,700
1011,708
1012,704
1013,716
1014,676
1015,676
1016,704
1017,704
1018,704
1019,680
1020,692
1021,716
1022,656
1023,684
1024,684
1025,696
1026,704
1027,680
1028,692
1029,684
1030,712
1031,684
1032,700
1033,708
1034,688
1035,644
1036,688
1037,704
1038,684
1039,716
1040,704
1041,684
1042,692
1043,708
1044,712
1045,672
1046,728
1047,688
1048,696
1049,700
1050,692
1051,704
1052,668
1053,696
1054,712
1055,696
1056,688
1057,604
1058,712
1059,696
1060,704
1061,708
1062,688
1063,716
1064,696
1065,700
1066,704
1067,712
1068,700
1069,696
1070,708
1071,700
1072,692
1073,708
1074,704
1075,684
1076,600
1077,692
1078,668
1079,708
1080,696
1081,708
1082,700
1083,708
1084,708
1085,704
1086,704
1087,716
1088,692
1089,672
1090,704
1091,716
1092,704
1093,696
1094,700
1095,716
1096,692
1097,600
1098,608
1099,704
1100,692
1101,696
1102,700
1103,708
1104,684
1105,692
1106,704
1107,704
1108,724
1109,684
1110,680
1111,708
1112,708
1113,708
1114,664
1115,696
1116,696
1117,680
1118,640
1119,688
1120,700
1121,696
1122,684
1123,704
1124,708
1125,696
1126,700
1127,716
1128,692
1129,724
1130,672
1131,696
1132,704
1133,696
1134,704
1135,684
1136,680
1137,716
1138,684
1139,604
1140,604
1141,684
1142,680
1143,700
1144,708
1145,684
1146,688
1147,700
1148,712
1149,700
1150,716
1151,688
1152,684
1153,696
1154,712
1155,700
1156,696
1157,696
1158,728
1159,696
1160,672
1161,684
1162,700
1163,700
1164,712
1165,712
1166,700
1167,688
1168,700
1169,700
1170,684
1171,712
1172,688
1173,688
1174,700
1175,696
1176,708
1177,700
1178,708
1179,708
1180,612
1181,692
1182,656
1183,716
1184,712
1185,708
1186,716
1187,692
1188,708
1189,716
1190,688
1191,712
1192,700
1193,664
1194,712
1195,708
1196,692
1197,688
1198,696
1199,716
1200,668
1201,612
1202,688
1203,656
1204,700
1205,684
1206,712
1207,708
1208,696
1209,704
1210,704
1211,700
1212,708
1213,696
1214,664
1215,712
1216,696
1217,704
1218,688
1219,692
1220,728
1221,676
1222,604
1223,692
1224,676
1225,692
1226,696
1227,704
1228,708
1229,708
1230,708
1231,708
1232,692
1233,708
1234,704
1235,688
1236,692
1237,712
1238,716
1239,692
1240,700
1241,684
1242,696
1243,668
1244,688
1245,700
1246,700
1247,696
1248,704
1249,684
1250,696
1251,696
1252,708
1253,688
1254,716
1255,684
1256,700
1257,708
1258,708
1259,696
1260,700
1261,704
1262,668
1263,640
1264,600
1265,604
1266,700
1267,700
1268,712
1269,704
1270,676
1271,692
1272,704
1273,704
1274,684
1275,716
1276,660
1277,696
1278,716
1279,696
1280,692
1281,716
1282,700
1283,672
1284,632
1285,684
1286,632
1287,692
1288,688
1289,712
1290,708
1291,700
1292,692
1293,696
1294,700
1295,696
1296,688
1297,668
1298,700
1299,716
1300,704
1301,708
1302,692
1303,704
1304,684
1305,624
1306,688
1307,628
1308,700
1309,700
1310,684
1311,700
1312,676
1313,704
1314,716
1315,696
1316,696
1317,708
1318,668
1319,708
1320,704
