sample_idx,latency
0,1956
1,764
2,732
3,600
4,724
5,696
6,692
7,744
8,716
9,700
10,696
11,692
12,696
13,688
14,684
15,700
16,680
17,692
18,688
19,708
20,688
21,716
22,700
23,708
24,680
25,676
26,700
27,712
28,692
29,712
30,700
31,696
32,684
33,696
34,704
35,716
36,688
37,696
38,708
39,700
40,660
41,688
42,704
43,700
44,704
45,708
46,712
47,688
48,696
49,704
50,700
51,724
52,688
53,684
54,704
55,696
56,712
57,696
58,700
59,708
60,688
61,688
62,692
63,700
64,708
65,708
66,696
67,680
68,700
69,708
70,700
71,680
72,708
73,648
74,696
75,704
76,696
77,704
78,696
79,704
80,660
81,636
82,684
83,696
84,704
85,700
86,716
87,704
88,696
89,696
90,708
91,684
92,716
93,700
94,676
95,712
96,708
97,712
98,684
99,688
100,712
101,684
102,592
103,680
104,636
105,692
106,704
107,704
108,716
109,692
110,696
111,716
112,700
113,684
114,700
115,668
116,712
117,720
118,696
119,700
120,696
121,704
122,672
123,612
124,600
125,620
126,708
127,688
128,696
129,692
130,684
131,724
132,716
133,692
134,724
135,684
136,676
137,708
138,700
139,712
140,664
141,680
142,700
143,672
144,604
145,684
146,664
147,712
148,704
149,700
150,712
151,696
152,712
153,700
154,704
155,700
156,696
157,660
158,708
159,708
160,704
161,692
162,700
163,712
164,696
165,596
166,604
167,664
168,704
169,700
170,708
171,700
172,700
173,704
174,716
175,704
176,716
177,700
178,692
179,700
180,712
181,700
182,700
183,700
184,696
185,688
186,636
187,684
188,716
189,704
190,696
191,696
192,704
193,700
194,712
195,712
196,708
197,708
198,664
199,688
200,704
201,708
202,696
203,684
204,692
205,704
206,632
207,688
208,688
209,696
210,684
211,708
212,708
213,676
214,704
215,712
216,700
217,688
218,716
219,656
220,692
221,708
222,704
223,692
224,696
225,696
226,664
227,644
228,688
229,680
230,708
231,692
232,696
233,704
234,688
235,696
236,712
237,688
238,712
239,676
240,708
241,700
242,704
243,708
244,700
245,696
246,712
247,696
248,608
249,604
250,704
251,704
252,700
253,700
254,708
255,712
256,700
257,708
258,700
259,700
260,696
261,672
262,696
