sample_idx,latency
0,1480
1,764
2,1376
3,756
4,740
5,744
6,732
7,780
8,736
9,756
10,720
11,752
12,664
13,692
14,736
15,744
16,736
17,732
18,716
19,668
20,704
21,724
22,692
23,708
24,724
25,764
26,740
27,596
28,720
29,688
30,680
31,752
32,720
33,700
34,704
35,700
36,672
37,708
38,680
39,708
40,696
41,684
42,676
43,704
44,728
45,700
46,692
47,700
48,692
49,700
50,700
51,704
52,664
53,696
54,688
55,692
56,712
57,708
58,704
59,696
60,704
61,688
62,688
63,632
64,688
65,692
66,696
67,688
68,696
69,716
70,696
71,712
72,704
73,668
74,688
75,716
76,692
77,704
78,720
79,684
80,708
81,696
82,684
83,688
84,684
85,600
86,620
87,688
88,700
89,704
90,696
91,692
92,716
93,716
94,700
95,704
96,700
97,656
98,704
99,708
100,704
101,700
102,696
103,708
104,680
105,644
106,684
107,704
108,688
109,696
110,704
111,704
112,700
113,704
114,720
115,696
116,712
117,692
118,668
119,696
120,704
121,696
122,696
123,688
124,696
125,692
126,592
127,600
128,628
129,684
130,692
131,692
132,700
133,688
134,712
135,708
136,696
137,712
138,664
139,664
140,708
141,708
142,704
143,708
144,704
145,712
146,680
147,604
148,688
149,660
150,708
151,704
152,708
153,724
154,688
155,696
156,708
157,676
158,732
159,676
160,664
161,708
162,708
163,704
164,692
165,688
166,724
167,680
168,600
169,688
170,660
171,700
172,696
173,708
174,708
175,696
176,704
177,700
178,696
179,716
180,692
181,684
182,704
183,708
184,700
185,676
186,708
187,712
188,664
189,668
190,688
191,700
192,708
193,704
194,720
195,680
196,704
197,712
198,712
199,704
200,712
201,656
202,692
203,696
204,708
205,704
206,700
207,708
208,680
209,612
210,696
211,704
212,700
213,700
214,704
215,708
216,696
217,720
218,708
219,700
220,712
221,684
222,696
223,708
224,696
225,708
226,692
227,708
228,696
229,692
230,604
231,600
232,664
233,716
234,700
235,696
236,708
237,708
238,712
239,700
240,696
241,720
242,680
243,672
244,696
245,704
246,708
247,700
248,696
249,704
250,688
251,636
252,684
253,700
254,708
255,700
256,712
257,716
258,696
259,700
260,700
261,680
262,684
263,672
264,692
265,684
266,688
267,716
268,688
269,688
270,664
271,648
272,600
273,600
274,696
275,688
276,692
277,712
278,712
279,700
280,704
281,700
282,696
283,732
284,688
285,692
286,704
287,684
288,696
289,704
290,704
291,668
292,640
293,688
294,628
295,684
296,700
297,712
298,684
299,676
300,692
301,692
302,708
303,680
304,716
305,688
306,684
307,684
308,692
309,708
310,668
311,696
312,716
313,688
314,688
315,608
316,688
317,684
318,708
319,692
320,680
321,704
322,696
323,704
324,672
325,720
326,656
327,688
328,692
329,688
330,688
331,688
332,696
333,688
334,648
335,688
336,692
337,696
338,680
339,692
340,696
341,696
342,708
343,708
344,704
345,700
346,712
347,672
348,704
349,696
350,708
351,700
352,700
353,712
354,680
355,616
356,696
357,704
358,708
359,684
360,716
361,700
362,696
363,708
364,708
365,700
366,708
367,696
368,672
369,704
370,704
371,700
372,688
373,676
374,704
375,692
376,608
377,604
378,688
379,700
380,692
381,712
382,704
383,700
384,712
385,700
386,692
387,704
388,680
389,692
390,684
391,700
392,680
393,696
394,680
395,712
396,672
397,620
398,696
399,700
400,696
401,684
402,692
403,708
404,696
405,708
406,724
407,696
408,708
409,688
410,668
411,688
412,692
413,704
414,696
415,692
416,700
417,668
418,628
419,688
420,692
421,708
422,708
423,724
424,696
425,704
426,692
427,704
428,696
429,716
430,696
431,672
432,704
433,708
434,700
435,676
436,688
437,712
438,664
439,608
440,600
441,688
442,708
443,696
444,708
445,704
446,704
447,700
448,700
449,696
450,708
451,684
452,668
453,708
454,700
455,696
456,692
457,708
458,692
459,680
460,620
461,692
462,644
463,696
464,712
465,700
466,724
467,688
468,704
469,712
470,696
471,692
472,700
473,688
474,708
475,708
476,700
477,692
478,680
479,704
480,680
481,608
482,632
483,700
484,700
485,712
486,700
487,708
488,700
489,720
490,700
491,684
492,716
493,688
494,668
495,696
496,700
497,712
498,692
499,704
500,700
501,692
502,656
503,688
504,704
505,712
506,700
507,708
508,700
509,688
510,696
511,676
512,684
513,596
514,608
515,700
516,700
517,704
518,696
519,704
520,696
521,700
522,700
523,676
524,720
525,700
526,680
527,688
528,704
529,696
530,704
531,672
532,724
533,676
534,644
535,684
536,704
537,684
538,700
539,704
540,708
541,688
542,688
543,708
544,696
545,724
546,680
547,700
548,700
549,688
550,708
551,692
552,692
553,704
554,684
555,692
556,692
557,716
558,680
559,700
560,716
561,700
562,700
563,712
564,684
565,716
566,708
567,664
568,704
569,708
570,696
571,700
572,704
573,700
574,700
575,608
576,604
577,656
578,716
579,700
580,712
581,692
582,704
583,700
584,704
585,688
586,704
587,700
588,668
589,704
590,700
591,712
592,672
593,684
594,712
595,684
596,604
597,688
598,652
599,704
600,704
601,692
602,696
603,700
604,700
605,700
606,700
607,700
608,684
609,660
610,704
611,700
612,712
613,700
614,676
615,724
616,680
617,640
618,684
619,696
620,704
621,708
622,700
623,704
624,688
625,692
626,700
627,692
628,724
629,684
630,688
631,704
632,708
633,700
634,692
635,704
636,712
637,688
638,692
639,688
640,708
641,700
642,688
643,704
644,696
645,700
646,700
647,700
648,696
649,692
650,656
651,696
652,720
653,708
654,688
655,708
656,708
657,668
658,636
659,684
660,704
661,704
662,692
663,704
664,696
665,696
666,712
667,708
668,696
669,696
670,688
671,664
672,696
673,696
674,700
675,700
676,704
677,720
678,708
679,604
680,608
681,700
682,708
683,696
684,700
685,708
686,692
687,716
688,712
689,672
690,724
691,672
692,672
693,704
694,708
695,700
696,700
697,676
698,704
699,688
700,608
701,696
702,672
703,712
704,700
705,712
706,696
707,704
708,708
709,708
710,720
711,732
712,696
713,680
714,704
715,700
716,708
717,664
718,684
719,728
720,664
721,692
722,688
723,688
724,712
725,708
726,704
727,700
728,704
729,700
730,708
731,688
732,712
733,684
734,704
735,712
736,704
737,704
738,692
739,720
740,664
741,624
742,688
743,704
744,708
745,700
746,712
747,700
748,696
749,708
750,704
751,692
752,708
753,696
754,668
755,696
756,708
757,680
758,700
759,696
760,700
761,680
762,620
763,604
764,692
765,704
766,692
767,708
768,716
769,692
770,704
771,712
772,680
773,700
774,704
775,672
776,716
777,708
778,704
779,696
780,708
781,700
782,676
783,608
784,692
785,668
786,696
787,704
788,708
789,724
790,708
